region_id,time,objective,Y_mean,Y_min,Y_max
Chihuahua Desert,-2020,shape,0.7871712759615628,0.772509353231359,0.8197250143624188
Chihuahua Desert,-1990,shape,0.7981962287845624,0.7824440941355645,0.8269436964413212
Chihuahua Desert,-1960,shape,0.8084297352427692,0.7925012365607936,0.8342276859020475
Chihuahua Desert,-1930,shape,0.8189019580458924,0.8035339224645819,0.8423750260082657
Chihuahua Desert,-1900,shape,0.8298252904496145,0.8141088751253313,0.8504141976388645
Chihuahua Desert,-1870,shape,0.8402458787699459,0.8239144430805008,0.8570382915839481
Chihuahua Desert,-1840,shape,0.8500790796561944,0.8343478669598319,0.8639446284375795
Chihuahua Desert,-1810,shape,0.8602646374257893,0.8450178739783114,0.8714814206859162
Chihuahua Desert,-1780,shape,0.8707266399684276,0.854803922371466,0.8816423385145534
Chihuahua Desert,-1750,shape,0.8806263134761119,0.8647828773521146,0.8936116926273451
Chihuahua Desert,-1720,shape,0.8900227675731038,0.8752612318651162,0.9053976429623819
Chihuahua Desert,-1690,shape,0.8997787893317207,0.884374530304097,0.9162616830373891
Chihuahua Desert,-1660,shape,0.9096702148059403,0.8917807275587407,0.9265648906405636
Chihuahua Desert,-1630,shape,0.918908328912683,0.9000254711361981,0.937570976359157
Chihuahua Desert,-1600,shape,0.9279005600041005,0.9085591751710078,0.9488397395262658
Chihuahua Desert,-1570,shape,0.9372544461071916,0.9159518847808962,0.9586963282800336
Chihuahua Desert,-1540,shape,0.9463925209693435,0.923603264683377,0.9682144519161597
Chihuahua Desert,-1510,shape,0.9548633361301052,0.9318225434725297,0.9782684054539186
Chihuahua Desert,-1480,shape,0.9634683718136311,0.9389754020145119,0.9882068405965658
Chihuahua Desert,-1450,shape,0.9723917846451382,0.9449174989211274,0.9970049122973998
Chihuahua Desert,-1420,shape,0.9807667906171998,0.9497139510339111,1.0058091399243911
Chihuahua Desert,-1390,shape,0.9885830018053025,0.9541362898631369,1.014918123453641
Chihuahua Desert,-1360,shape,0.9966896882958767,0.959373456787573,1.0236109389386634
Chihuahua Desert,-1330,shape,1.0050071758356192,0.9650674391680443,1.0314317912736517
Chihuahua Desert,-1300,shape,1.0126755842275499,0.969490041308952,1.0395488906616444
Chihuahua Desert,-1270,shape,1.0199250039214878,0.9733107039744396,1.0482766186760883
Chihuahua Desert,-1240,shape,1.027437661072044,0.977955198936535,1.0557468218180541
Chihuahua Desert,-1210,shape,1.0350608517028355,0.9830196516537277,1.0631014029819585
Chihuahua Desert,-1180,shape,1.0421602446420943,0.9868459669496662,1.0711277994400399
Chihuahua Desert,-1150,shape,1.0488346900502377,0.9904611781099514,1.0790518700788876
Chihuahua Desert,-1120,shape,1.0556666388018012,0.9946937544259119,1.0855960529697235
Chihuahua Desert,-1090,shape,1.062647771146902,0.9989194228859065,1.0920920117779498
Chihuahua Desert,-1060,shape,1.0691998559342633,1.002210311149905,1.099237061388983
Chihuahua Desert,-1030,shape,1.0753250543347348,1.0056444813262817,1.1063235189852294
Chihuahua Desert,-1000,shape,1.0815709970913456,1.0095114565574492,1.1120641089861623
Chihuahua Desert,-970,shape,1.087842765916708,1.013126093644174,1.1177603345703966
Chihuahua Desert,-940,shape,1.093669172701147,1.0159589137135177,1.124067861634663
Chihuahua Desert,-910,shape,1.0993385739207546,1.0190224285364597,1.1303124364967352
Chihuahua Desert,-880,shape,1.1051556069511772,1.0225936448701158,1.1353066521500872
Chihuahua Desert,-850,shape,1.1107290461909132,1.0259855977977888,1.1402718347033407
Chihuahua Desert,-820,shape,1.1158524437137147,1.0282994864370067,1.1458165317090312
Chihuahua Desert,-790,shape,1.121043333298474,1.0307554620620802,1.151328910339636
Chihuahua Desert,-760,shape,1.1264004139558759,1.0340246616627868,1.155642720138557
Chihuahua Desert,-730,shape,1.1314066458368672,1.0374612966885686,1.159874483301195
Chihuahua Desert,-700,shape,1.1359860273103852,1.0395260305152494,1.1647151886976
Chihuahua Desert,-670,shape,1.140639753123592,1.0413459750529936,1.1696559000829223
Chihuahua Desert,-640,shape,1.145421652974641,1.0441350086227976,1.1734066523094635
Chihuahua Desert,-610,shape,1.1499528909156072,1.0473696574379179,1.1768899116391012
Chihuahua Desert,-580,shape,1.1541063049687985,1.0492559540751025,1.1829594204407978
Chihuahua Desert,-550,shape,1.1581996541261097,1.0508553860663354,1.1882299391529436
Chihuahua Desert,-520,shape,1.1624198515394055,1.0532600663935323,1.1935531030180517
Chihuahua Desert,-490,shape,1.1665848118801774,1.0558982835922301,1.199527964839024
Chihuahua Desert,-460,shape,1.1703683775781764,1.0574518436770215,1.205284752497056
Chihuahua Desert,-430,shape,1.1739733648740962,1.059061780961659,1.209891392802026
Chihuahua Desert,-400,shape,1.177673983656203,1.0612370347528621,1.2148437455890775
Chihuahua Desert,-370,shape,1.181362124656285,1.0633493303673298,1.2206060328196546
Chihuahua Desert,-340,shape,1.184778010489132,1.0646828757160707,1.2260582322483056
Chihuahua Desert,-310,shape,1.1881488583385673,1.0662084213876477,1.2304002441305533
Chihuahua Desert,-280,shape,1.1915614267478187,1.0681634821396808,1.2350504760938774
Chihuahua Desert,-250,shape,1.1946609157284669,1.0699472656264162,1.2397747397411756
Continental US,-3970,shape,0.23190719894878786,0.21113974818926,0.25241690681291
Continental US,-3940,shape,0.23538326985627123,0.2144502769272816,0.25563057530846983
Continental US,-3910,shape,0.23901617242653747,0.21812879215851858,0.2591505622533923
Continental US,-3880,shape,0.2429617908982818,0.22215672580762558,0.26301039072820115
Continental US,-3850,shape,0.24702590571522373,0.22631774146865474,0.26699697093171415
Continental US,-3820,shape,0.25118359933747303,0.23059261289321398,0.2710740799621267
Continental US,-3790,shape,0.2553887446365233,0.2349233132479571,0.2751959869716277
Continental US,-3760,shape,0.2596624724913259,0.23933401892185555,0.27938208282514065
Continental US,-3730,shape,0.26397887956006594,0.24380019876697714,0.2836022464685849
Continental US,-3700,shape,0.26835231528607834,0.24832928010148006,0.2878756418472976
Continental US,-3670,shape,0.2727884887755892,0.2529323450087235,0.29220482546871296
Continental US,-3640,shape,0.2772682554728784,0.2575915138045987,0.29656794383120644
Continental US,-3610,shape,0.2818004907282237,0.2623053664125771,0.300980915145781
Continental US,-3580,shape,0.2864074847673298,0.26710304442339966,0.3054627187566674
Continental US,-3550,shape,0.291076806993643,0.271981314817486,0.3099960901926061
Continental US,-3520,shape,0.29573560873774196,0.2768811852878296,0.31449615490185745
Continental US,-3490,shape,0.30037918327930574,0.281712121240565,0.31942733414209834
Continental US,-3460,shape,0.3052170993379602,0.2867202258667735,0.3244228223390242
Continental US,-3430,shape,0.3102898560415443,0.2920235984058202,0.3293028638147159
Continental US,-3400,shape,0.3154232629192416,0.29749399580355823,0.33418510756971875
Continental US,-3370,shape,0.3202845666870634,0.3027323474758313,0.33936550103316826
Continental US,-3340,shape,0.3251662542625997,0.30777794377461065,0.34467407844849207
Continental US,-3310,shape,0.3304233844232708,0.31322914871053825,0.3495958110963897
Continental US,-3280,shape,0.33561056911947196,0.3187974640308745,0.35462877499427853
Continental US,-3250,shape,0.34068009554131945,0.3241468372177696,0.36021174536784584
Continental US,-3220,shape,0.3460427979605803,0.32974845402552355,0.3657952167835541
Continental US,-3190,shape,0.35144114763990836,0.3354780262752405,0.37078329690154793
Continental US,-3160,shape,0.3566342216109673,0.3410318067228096,0.3761759970809227
Continental US,-3130,shape,0.3621028626132739,0.34678355541050193,0.3819142420479358
Continental US,-3100,shape,0.3678406323746009,0.3514087720165743,0.38720245805514547
Continental US,-3070,shape,0.3732739510218607,0.35577219257212006,0.39267139916100324
Continental US,-3040,shape,0.3785702885745601,0.35993119213087704,0.3984658187294299
Continental US,-3010,shape,0.38444577619357584,0.3645770704290447,0.40467513548447054
Continental US,-2980,shape,0.3906217526203855,0.3694065567263495,0.41127936094854695
Continental US,-2950,shape,0.3961279036888003,0.3736416054921924,0.4170621200263836
Continental US,-2920,shape,0.4017510508524256,0.37819501282991075,0.4230231018939975
Continental US,-2890,shape,0.4079144713822441,0.3833248700069022,0.4297559305638267
Continental US,-2860,shape,0.41377910152461694,0.38800006638085527,0.43623384257775494
Continental US,-2830,shape,0.4195835896562297,0.392480092581719,0.44207046300093883
Continental US,-2800,shape,0.4257735305656374,0.39762553505983456,0.4484696030569526
Continental US,-2770,shape,0.43185674050252565,0.4027439126024965,0.4551147508110309
Continental US,-2740,shape,0.4377937023239818,0.40736904632434395,0.46116863524895796
Continental US,-2710,shape,0.4440904784502556,0.4125121447125462,0.46748308911421477
Continental US,-2680,shape,0.4505204014916391,0.4178892008664575,0.4740881397526595
Continental US,-2650,shape,0.4565112926034039,0.4227477849916402,0.4803153728364387
Continental US,-2620,shape,0.46269117506757396,0.42796093014791503,0.486565266221998
Continental US,-2590,shape,0.4694415828218916,0.4335590880219629,0.4931644126910939
Continental US,-2560,shape,0.47609997827088096,0.43869633534069086,0.49967766655552553
Continental US,-2530,shape,0.4821526699752478,0.4439390447186344,0.5057232266045998
Continental US,-2500,shape,0.48868428950684417,0.4497435176468784,0.5120954303391181
Continental US,-2470,shape,0.4955879496532003,0.4553546897617075,0.5189316667493848
Continental US,-2440,shape,0.5019150105301083,0.4605483339458106,0.5253800668608323
Continental US,-2410,shape,0.5084227061888564,0.4663877212359941,0.5311834346032847
Continental US,-2380,shape,0.5153902040571235,0.4726025946235833,0.5376268794858077
Continental US,-2350,shape,0.5220376558639531,0.47799727400745523,0.5446972816183664
Continental US,-2320,shape,0.528525244575312,0.48368299260047287,0.5509947124685587
Continental US,-2290,shape,0.5355112375372001,0.4901492501106707,0.5580142559543865
Continental US,-2260,shape,0.5425916928274029,0.4961131570676229,0.5644912967731266
Continental US,-2230,shape,0.5490576437026873,0.5018002673971524,0.5712602912295031
Continental US,-2200,shape,0.5558452172320486,0.5082625955565129,0.5784574974222899
Continental US,-2170,shape,0.5632425084762791,0.5146826258467274,0.5852281091453826
Continental US,-2140,shape,0.570289677444734,0.5205775472251123,0.5916383121488339
Continental US,-2110,shape,0.5767194261724312,0.5270820989265627,0.5986851498200977
Continental US,-2080,shape,0.5838688065186873,0.5338459063816935,0.6061104920781428
Continental US,-2050,shape,0.5915325457016878,0.5399847432396462,0.6125898925861963
Continental US,-2020,shape,0.5982792581383422,0.5465573990264077,0.6189998379518561
Continental US,-1990,shape,0.6050514888717405,0.553654983594158,0.6263407867802033
Continental US,-1960,shape,0.6126121505214084,0.5601685343086361,0.6336873587356122
Continental US,-1930,shape,0.6198190892051241,0.5666943524734571,0.6398775994257168
Continental US,-1900,shape,0.6265726210441004,0.574021975841859,0.6466305599320531
Continental US,-1870,shape,0.6339538093448395,0.58125328602427,0.654042546116447
Continental US,-1840,shape,0.6414118225573012,0.5877196665634727,0.6606181400000686
Continental US,-1810,shape,0.6482445591194763,0.5949766009141646,0.6671084725284023
Continental US,-1780,shape,0.6554716317006194,0.6028755280976819,0.6742178817848771
Continental US,-1750,shape,0.6631014460453325,0.6097469976826804,0.6810797926025028
Continental US,-1720,shape,0.670153461142837,0.616842639261276,0.6874543781134377
Continental US,-1690,shape,0.6771133442653103,0.624909837697235,0.6942982862436254
Continental US,-1660,shape,0.6847221391890862,0.6324360657380289,0.7013941067206433
Continental US,-1630,shape,0.6923684819355936,0.6396313099850345,0.7077433971396988
Continental US,-1600,shape,0.6991228352021913,0.647713954143672,0.7141479140402418
Continental US,-1570,shape,0.706241455279729,0.6557458336244396,0.7212113567084271
Continental US,-1540,shape,0.7141801784847115,0.6631785476688805,0.7281849593276458
Continental US,-1510,shape,0.721671884788176,0.6713402509507315,0.7341169791586779
Continental US,-1480,shape,0.7283046728170086,0.6798575862382601,0.7405112463196476
Continental US,-1450,shape,0.7357437419617575,0.6875511587360583,0.7477807185236374
Continental US,-1420,shape,0.7437081662560011,0.6957310765639858,0.754458241576483
Continental US,-1390,shape,0.7506029860244169,0.7046909655052691,0.7602338380488489
Continental US,-1360,shape,0.7576227112682302,0.7129708068148293,0.7668854783409126
Continental US,-1330,shape,0.7653817433713,0.7209957721432001,0.7741749788019842
Continental US,-1300,shape,0.7726186408442534,0.7301253798375881,0.7806409508007737
Continental US,-1270,shape,0.7794877989937694,0.7394032174401255,0.7876676891802562
Continental US,-1240,shape,0.7869923943567965,0.7474609287267927,0.794839116527098
Continental US,-1210,shape,0.7945201519646903,0.7563941585483315,0.8025794028103083
Continental US,-1180,shape,0.8013086399437682,0.7642860542148637,0.8098718199035067
Continental US,-1150,shape,0.8084733100893109,0.7697587287170119,0.8167436964849452
Continental US,-1120,shape,0.8161610614148999,0.7742072701651709,0.8241871007843377
Continental US,-1090,shape,0.8232362594584941,0.7779066771420293,0.8318981966038924
Continental US,-1060,shape,0.8298680990562215,0.7825202901685765,0.8386385463933741
Continental US,-1030,shape,0.837267943011014,0.7875313274986417,0.8453563013901707
Continental US,-1000,shape,0.8450398245908847,0.7912970345624408,0.8529971852881267
Continental US,-970,shape,0.8517082974078072,0.7952163523052385,0.8607221807407575
Continental US,-940,shape,0.8582737354684823,0.7997455148553233,0.8669345044644754
Continental US,-910,shape,0.8658728943875292,0.8038185740610787,0.8735056386086754
Continental US,-880,shape,0.8734089852378957,0.8074357080761628,0.8813077386851106
Continental US,-850,shape,0.8797171540963573,0.8114910968226791,0.8886269427998189
Continental US,-820,shape,0.8865819587144167,0.8157275440293097,0.8945352978103259
Continental US,-790,shape,0.8941458439510431,0.819208282336498,0.901350889901962
Continental US,-760,shape,0.900784374753986,0.8226683439656035,0.9088827262506951
Continental US,-730,shape,0.907262216965201,0.826698238923021,0.9151196816104917
Continental US,-700,shape,0.9144736255994832,0.8307673029658638,0.9247243335671346
Continental US,-670,shape,0.9213979556238785,0.8337753468918288,0.9364548396773078
Continental US,-640,shape,0.927666286193443,0.8368585572461688,0.9465174435834862
Continental US,-610,shape,0.9344704289281388,0.8408512701661301,0.9574328107977403
Continental US,-580,shape,0.9416127143192268,0.8449646762794988,0.9696095683011455
Continental US,-550,shape,0.9479023545277836,0.8475819336833348,0.9805189128653177
Continental US,-520,shape,0.9541292757871964,0.85032365384942,0.9914465832701059
Continental US,-490,shape,0.9611161676628226,0.8541778535170239,1.0037021064240834
Continental US,-460,shape,0.9680345586909901,0.8579397968504234,1.0154146472498637
Continental US,-430,shape,0.9738530607089624,0.8602561684381013,1.026552706903417
Continental US,-400,shape,0.9800192640006412,0.8630973674717245,1.0389085036529608
Continental US,-370,shape,0.9871237342822433,0.8666583781573644,1.0514516358390746
Continental US,-340,shape,0.9937154053063239,0.8694575741301621,1.0627989745935056
Continental US,-310,shape,0.9992406744859301,0.871887330330237,1.0751488915755056
Continental US,-280,shape,1.0055287999011653,0.8748860543892845,1.0885081546262305
Continental US,-250,shape,1.0124838437375887,0.8779664396693948,1.1008039114123882
Continental US,-220,shape,1.0184483088184817,0.8804590195595611,1.1132751267971919
N. Colorado Plat.,-2680,shape,0.17497176231572067,0.06709579898592001,0.31835756356971
N. Colorado Plat.,-2650,shape,0.18829057805713786,0.08540260340150019,0.32687187359537323
N. Colorado Plat.,-2620,shape,0.20154644270700964,0.09721144437000322,0.33927176447427626
N. Colorado Plat.,-2590,shape,0.2159269653697517,0.10919651493895355,0.3536149922663967
N. Colorado Plat.,-2560,shape,0.2312439051722517,0.12195892249840472,0.36903317757539494
N. Colorado Plat.,-2530,shape,0.24745168849724072,0.13574274329808833,0.38501109637779757
N. Colorado Plat.,-2500,shape,0.26451096958731013,0.15071264528211867,0.40150281245906183
N. Colorado Plat.,-2470,shape,0.2824387259507464,0.16700197220362548,0.4183218000777826
N. Colorado Plat.,-2440,shape,0.3012007563515221,0.18469151618530172,0.435465770440591
N. Colorado Plat.,-2410,shape,0.3208036618923536,0.20387892116419393,0.4529165577762664
N. Colorado Plat.,-2380,shape,0.34123179580928836,0.22463519108405255,0.47474446661439423
N. Colorado Plat.,-2350,shape,0.36243592797353086,0.24698732150765002,0.4976686097673145
N. Colorado Plat.,-2320,shape,0.3843811226098774,0.27058067710075207,0.5208409866102701
N. Colorado Plat.,-2290,shape,0.40703898349468853,0.29297895741595753,0.559229321475961
N. Colorado Plat.,-2260,shape,0.4303462578679543,0.3166134073908327,0.5996272745631259
N. Colorado Plat.,-2230,shape,0.45419496124348313,0.341541359990356,0.6393553391155519
N. Colorado Plat.,-2200,shape,0.47847701871791154,0.36768629739205455,0.6780977420690573
N. Colorado Plat.,-2170,shape,0.5031698704575168,0.39322777805782816,0.7153304332062077
N. Colorado Plat.,-2140,shape,0.5282701653554336,0.4195034716022694,0.7502719660997254
N. Colorado Plat.,-2110,shape,0.5536558600491783,0.4466361034088039,0.7824405108930621
N. Colorado Plat.,-2080,shape,0.5790539655863262,0.4747499701611872,0.8119241104326609
N. Colorado Plat.,-2050,shape,0.6042339110467335,0.5035767643835946,0.8390389180172447
N. Colorado Plat.,-2020,shape,0.6293148231206682,0.5325067168161978,0.863136164459664
N. Colorado Plat.,-1990,shape,0.6543519982344286,0.561797635189476,0.8838862032923962
N. Colorado Plat.,-1960,shape,0.6789734705841985,0.5916491981516795,0.9014638823667601
N. Colorado Plat.,-1930,shape,0.7029450619832693,0.619626418221745,0.9166966788174461
N. Colorado Plat.,-1900,shape,0.7264638052348087,0.6466672041405818,0.9297709597049697
N. Colorado Plat.,-1870,shape,0.7495031465913956,0.6733435395116277,0.9404757331306438
N. Colorado Plat.,-1840,shape,0.7716980719554895,0.6994487444898089,0.9489855579530505
N. Colorado Plat.,-1810,shape,0.7929712928533469,0.7250671536637364,0.9557599028006357
N. Colorado Plat.,-1780,shape,0.8135009207417392,0.7501190031792019,0.9613874725933635
N. Colorado Plat.,-1750,shape,0.8332944892177563,0.774356023094171,0.9658502669133232
N. Colorado Plat.,-1720,shape,0.852094314826074,0.7975761579978129,0.9692000767587663
N. Colorado Plat.,-1690,shape,0.8697700300253,0.81988054888638,0.9743676102621627
N. Colorado Plat.,-1660,shape,0.8865280596085996,0.8412845746232115,0.9805696205160653
N. Colorado Plat.,-1630,shape,0.902481147863855,0.8617254173487253,0.9853245972630066
N. Colorado Plat.,-1600,shape,0.9175291598617071,0.8810264375916765,0.9890204125568123
N. Colorado Plat.,-1570,shape,0.931498842984637,0.8990443578221737,0.9920968791702859
N. Colorado Plat.,-1540,shape,0.9444361975572851,0.9124353350314742,1.0013657466411032
N. Colorado Plat.,-1510,shape,0.9565702702171803,0.9205538776031625,1.015279338344758
N. Colorado Plat.,-1480,shape,0.9679843879813357,0.927973832662422,1.0279755661674128
N. Colorado Plat.,-1450,shape,0.9785932239602426,0.9346494065362853,1.0394465447840928
N. Colorado Plat.,-1420,shape,0.9883078250278431,0.940685854704764,1.0495390431318234
N. Colorado Plat.,-1390,shape,0.9971859303063705,0.9461761887556572,1.058288665008677
N. Colorado Plat.,-1360,shape,1.005432957211993,0.9511705740005871,1.065954390188569
N. Colorado Plat.,-1330,shape,1.0131280894848467,0.9557038702663688,1.0730393889211445
N. Colorado Plat.,-1300,shape,1.0202088739914377,0.9597946520126743,1.0796366149398078
N. Colorado Plat.,-1270,shape,1.0266340949797408,0.9621396342258371,1.085376484878079
N. Colorado Plat.,-1240,shape,1.0324701138438863,0.9621571049009311,1.0903816908828672
N. Colorado Plat.,-1210,shape,1.037870075884473,0.9622165198312149,1.095886328212766
N. Colorado Plat.,-1180,shape,1.0428738917548612,0.9622879952293365,1.1011217376984337
N. Colorado Plat.,-1150,shape,1.047433745124633,0.9623163712547481,1.1057996896715105
N. Colorado Plat.,-1120,shape,1.0515514148585707,0.9622468272207421,1.1097562760480815
N. Colorado Plat.,-1090,shape,1.0552997064891556,0.9621443075066984,1.1130525027278437
N. Colorado Plat.,-1060,shape,1.0587628277616945,0.9620637881896165,1.115988289691443
N. Colorado Plat.,-1030,shape,1.0619460281213038,0.9620353427101408,1.1190586153474913
N. Colorado Plat.,-1000,shape,1.0648291182538108,0.962068039776383,1.1220391347459746
N. Colorado Plat.,-970,shape,1.067430922090209,0.962149867829228,1.124564014974031
N. Colorado Plat.,-940,shape,1.0698081846925163,0.9622477653377596,1.1265853048776462
N. Colorado Plat.,-910,shape,1.0720070446433816,0.9623076994233716,1.1282982847291618
N. Colorado Plat.,-880,shape,1.0740307109047977,0.9622861337866108,1.130099042070793
N. Colorado Plat.,-850,shape,1.0758613625207172,0.9623020877523646,1.1318476056018298
N. Colorado Plat.,-820,shape,1.0775013905358992,0.962321439928131,1.133330377788854
N. Colorado Plat.,-790,shape,1.0789771678644406,0.9623012456818221,1.1345292538589788
N. Colorado Plat.,-760,shape,1.080336860437355,0.9622279425455635,1.1355536028645368
N. Colorado Plat.,-730,shape,1.0816042068073284,0.9621173502114808,1.1366182193974332
N. Colorado Plat.,-700,shape,1.0827747272537962,0.9620146958046707,1.1376695482447188
N. Colorado Plat.,-670,shape,1.0838354622167072,0.9619946408838185,1.1385628643025067
N. Colorado Plat.,-640,shape,1.0847749450715594,0.9620902178893626,1.1392587844497042
N. Colorado Plat.,-610,shape,1.0856110375212664,0.9621988468840748,1.1398044882385143
N. Colorado Plat.,-580,shape,1.0863791556279165,0.9622631768156683,1.1403348093840884
N. Colorado Plat.,-550,shape,1.0871060526559466,0.9622559872136266,1.141000067225738
N. Colorado Plat.,-520,shape,1.0877914975694631,0.9621796038286711,1.1416544833137585
N. Colorado Plat.,-490,shape,1.0884059947377327,0.9620659167899753,1.1421465576426284
N. Colorado Plat.,-460,shape,1.0889311665172903,0.9619764731507784,1.1424324554874434
N. Colorado Plat.,-430,shape,1.0893906003304656,0.9619874280431041,1.1425755707426855
N. Colorado Plat.,-400,shape,1.0898166288061855,0.9619902225452021,1.1427473559580634
N. Colorado Plat.,-370,shape,1.0902359578690564,0.9619822180695935,1.1431617440886548
N. Colorado Plat.,-340,shape,1.0906347551545017,0.9620006814698613,1.1436193912019936
N. Colorado Plat.,-310,shape,1.0909906163196885,0.9620583931394471,1.1439237583865745
N. Colorado Plat.,-280,shape,1.0912932361602685,0.9621436428142792,1.1440294045532544
N. Colorado Plat.,-250,shape,1.0915573275387178,0.9622202450296811,1.1440263661148866
